id,intent,text_raw
q_013141,pesticides_et_securite,ما هي الفحوصات الطبية الدورية
q_013142,pesticides_et_securite,كيف أجري فحوصات دم للكشف
q_013143,pesticides_et_securite,ما هي المؤشرات الحيوية للتسمم
q_013144,pesticides_et_securite,كيف أتابع الصحة المهنية
q_013145,pesticides_et_securite,ما هي السجلات الصحية للعمال
q_013146,pesticides_et_securite,كيف أبدي حساسية لمبيد معين
q_013147,pesticides_et_securite,ما هي أعراض الحساسية الجلدية
q_013148,pesticides_et_securite,كيف أختبر حساسية جلدي لمبيد
q_013149,pesticides_et_securite,ما هي الكريمات الواقية للجلد
q_013150,pesticides_et_securite,كيف أحمي بشرتي من الامتصاص
q_013151,pesticides_et_securite,ما هي معدلات امتصاص الجلد
q_013152,pesticides_et_securite,كيف أمنع تسرب المبيد عبر الملابس
q_013153,pesticides_et_securite,ما هي مواد طلاء الملابس المقاومة
q_013154,pesticides_et_securite,كيف أغسل الجلد بعد التعرض
q_013155,pesticides_et_securite,ما هي الصابونات المناسبة للإزالة
q_013156,pesticides_et_securite,كيف أتأكد من إزالة المبيد تماماً
q_013157,pesticides_et_securite,ما هي أعراض التراكم الحيوي
q_013158,pesticides_et_securite,كيف تتراكم المبيدات في الدهون
q_013159,pesticides_et_securite,ما هي فترة بقاء المبيدات في الجسم
q_013160,pesticides_et_securite,كيف أسرع عملية الإخراج من الجسم
q_013161,pesticides_et_securite,ما هي الأغذية المنظفة للجسم
q_013162,pesticides_et_securite,كيف يؤثر النظام الغذائي على التخلص
q_013163,pesticides_et_securite,ما هي الفيتامينات المقوية ضد الآثار
q_013164,pesticides_et_securite,كيف أحمي الكبد من الأضرار
q_013165,pesticides_et_securite,ما هي الأعشاب الداعمة للكبد
q_013166,pesticides_et_securite,كيف أستخدم المكملات الغذائية للعاملين
q_013167,pesticides_et_securite,ما هي البروتوكولات الغذائية للعاملين
q_013168,pesticides_et_securite,كيف أخطط نظاماً غذائياً صحياً
q_013169,pesticides_et_securite,ما هي فترات الراحة المطلوبة
q_013170,pesticides_et_securite,كيف أمنع الإرهاق الحراري
q_013171,pesticides_et_securite,ما هي أعراض الإرهاق الحراري مع المبيدات
q_013172,pesticides_et_securite,كيف أتعامل مع عامل يعاني إرهاقاً حرارياً
q_013173,pesticides_et_securite,ما هي كمية الماء الواجب شربها
q_013174,pesticides_et_securite,كيف أمنع الجفاف للعاملين
q_013175,pesticides_et_securite,ما هي مشروبات الإماهة المناسبة
q_013176,pesticides_et_securite,كيف أعد محاليل الإماهة الفموية
q_013177,pesticides_et_securite,ما هي علامات الجفاف الخطير
q_013178,pesticides_et_securite,كيف أنظم فترات العمل والراحة
q_013179,pesticides_et_securite,ما هي المدة القصوى للتعامل اليومي
q_013180,pesticides_et_securite,كيف أحد من فترة التعرض اليومي
q_013181,pesticides_et_securite,ما هي بدائل العمل اليدوي في الرش
q_013182,pesticides_et_securite,كيف أستخدم الرش الآلي
q_013183,pesticides_et_securite,ما هي تقنيات الرش عن بعد
q_013184,pesticides_et_securite,كيف أطبق الرش الجوي
q_013185,pesticides_et_securite,ما هي تكلفة الرش الجوي مقارنة بالأرضي
q_013186,pesticides_et_securite,كيف أحدد ملاءمة الرش الجوي
q_013187,pesticides_et_securite,ما هي تراخيص الرش الجوي
q_013188,pesticides_et_securite,كيف أحصل على تصريح الرش الجوي
q_013189,pesticides_et_securite,ما هي القيود قرب المناطق السكنية
q_013190,pesticides_et_securite,كيف أتجنب مشاكل الرش الجوي مع المجتمع
q_013191,pesticides_et_securite,ما هي وسائل التواصل مع الجوار قبل الرش
q_013192,pesticides_et_securite,كيف أعلن عن عمليات الرش القادمة
q_013193,pesticides_et_securite,ما هي الفترة الزمنية المناسبة للإعلان
q_013194,pesticides_et_securite,كيف أتعامل مع اعتراضات السكان
q_013195,pesticides_et_securite,ما هي البدائل عند رفض الجوار للرش الجوي
q_013196,pesticides_et_securite,كيف أستخدم الرش الأرضي الموجه
q_013197,pesticides_et_securite,ما هي تقنيات الرش المقللة للشكاوى
q_013198,pesticides_et_securite,كيف أبني علاقات جيدة مع الجوار
q_013199,pesticides_et_securite,ما هي مبادئ المسؤولية الاجتماعية
q_013200,pesticides_et_securite,كيف أشارك المجتمع في القرارات
q_013201,pesticides_et_securite,ما هي اللجان المجتمعية للرقابة
q_013202,pesticides_et_securite,كيف أنشئ لجنة مجتمعية للإشراف
q_013203,pesticides_et_securite,ما هي فوائد الشفافية في الاستخدام
q_013204,pesticides_et_securite,كيف أعلن عن أنواع المبيدات المستخدمة
q_013205,pesticides_et_securite,ما هي قوائم المبيدات القابلة للمشاركة
q_013206,pesticides_et_securite,كيف أبني ثقة المستهلك
q_013207,pesticides_et_securite,ما هي شهادات الجودة المطمئنة
q_013208,pesticides_et_securite,كيف أستخدم العلامات التجارية الدالة
q_013209,pesticides_et_securite,ما هي برامج التتبع للمبيدات
q_013210,pesticides_et_securite,كيف أطبق نظام التتبع من المزرعة للمائدة
q_013211,pesticides_et_securite,ما هي تقنيات الباركود للتتبع
q_013212,pesticides_et_securite,كيف أسجل كل مرحلة من الإنتاج
q_013213,pesticides_et_securite,ما هي البرامج الحاسوبية للإدارة
q_013214,pesticides_et_securite,كيف أستخدم التطبيقات الذكية للتسجيل
q_013215,pesticides_et_securite,ما هي مزايا الرقمنة في الإدارة
q_013216,pesticides_et_securite,كيف أحول سجلاتي الورقية لرقمية
q_013217,pesticides_et_securite,ما هي البيانات التي يجب رقمنتها
q_013218,pesticides_et_securite,كيف أحلل بيانات الاستخدام التاريخي
q_013219,pesticides_et_securite,ما هي الأنماط القابلة للاكتشاف
q_013220,pesticides_et_securite,كيف أستخدم التحليلات التنبؤية للتخطيط
q_013221,pesticides_et_securite,ما هي نماذج التنبؤ بظهور الآفات
q_013222,pesticides_et_securite,كيف أتوقع مواسم الذروة للآفات
q_013223,pesticides_et_securite,ما هي العوامل البيئية المسببة للتفشي
q_013224,pesticides_et_securite,كيف أراقب الظروف المناخية المؤدية
q_013225,pesticides_et_securite,ما هي أجهزة الرصد البيئي المناسبة
q_013226,pesticides_et_securite,كيف أستخدم محطات الطقس الصغيرة
q_013227,pesticides_et_securite,ما هي العلاقة بين الحرارة والرطوبة والآفات
q_013228,pesticides_et_securite,كيف أحسب الدرجات الحرارية المتراكمة
q_013229,pesticides_et_securite,ما هي برامج النمذجة الحاسوبية
q_013230,pesticides_et_securite,كيف أستخدم النماذج الرياضية للتقدير
q_013231,pesticides_et_securite,ما هي المعادلات البسيطة للتنبؤ
q_013232,pesticides_et_securite,كيف أطبق النماذج المحلية لمنطقتي
q_013233,pesticides_et_securite,ما هي المراكز البحثية المقدمة للتنبؤات
q_013234,pesticides_et_securite,كيف أشترك في أنظمة الإنذار المبكر
q_013235,pesticides_et_securite,ما هي رسائل الإنذار المبكر المتاحة
q_013236,pesticides_et_securite,كيف أتلقى تنبيهات على هاتفي
q_013237,pesticides_et_securite,ما هي تطبيقات الهاتف للإنذار
q_013238,pesticides_et_securite,كيف أستخدم وسائل التواصل للتنبيه
q_013239,pesticides_et_securite,ما هي مجموعات المزارعين على الإنترنت
q_013240,pesticides_et_securite,كيف أشارك في منتديات المزارعين
q_013241,pesticides_et_securite,ما هي الخبرات المحلية للاستفادة
q_013242,pesticides_et_securite,كيف أتعلم من أخطاء الآخرين
q_013243,pesticides_et_securite,ما هي الحالات الشائعة لسوء الاستخدام
q_013244,pesticides_et_securite,كيف أتجنب تكرار الأخطاء الشائعة
