id,intent,text_raw,word_count,intent_display
q_007541,maladies_et_ravageurs,ما سبب وجود ثمار فلفل بها بقع فاتحة خشنة؟,9,maladies_et_ravageurs
q_007542,maladies_et_ravageurs,هل البق يسبب بقعا خشنة على الفلفل؟,7,maladies_et_ravageurs
q_007543,maladies_et_ravageurs,ما سبب وجود أوراق مثقوبة في الفول مع يرقات سوداء؟,10,maladies_et_ravageurs
q_007544,maladies_et_ravageurs,هل دودة ورق الفول تهاجم النبات؟,6,maladies_et_ravageurs
q_007545,maladies_et_ravageurs,ما سبب وجود تجمعات بيض على السطح السفلي للأوراق؟,9,maladies_et_ravageurs
q_007546,maladies_et_ravageurs,هل بيض الفراشات يظهر في مجموعات؟,6,maladies_et_ravageurs
q_007547,maladies_et_ravageurs,كيف أميز بيض الفراشة عن بيض الخنافس؟,7,maladies_et_ravageurs
q_007548,maladies_et_ravageurs,ما سبب وجود حشرة دقيقة جدا تتحرك ببطء تحت الورقة؟,10,maladies_et_ravageurs
q_007549,maladies_et_ravageurs,هل هذا أكاروس وليس حشرة؟,5,maladies_et_ravageurs
q_007550,maladies_et_ravageurs,ما سبب وجود اصفرار نقطي ثم جفاف في أوراق الليمون؟,10,maladies_et_ravageurs
q_007551,maladies_et_ravageurs,هل أكاروس الحمضيات يسبب اصفرارا نقطيا؟,6,maladies_et_ravageurs
q_007552,maladies_et_ravageurs,كيف أتعرف على أكاروس صدأ الحمضيات؟,6,maladies_et_ravageurs
q_007553,maladies_et_ravageurs,ما سبب تشوه قشرة الليمون وظهور خشونة بنية؟,8,maladies_et_ravageurs
q_007554,maladies_et_ravageurs,هل هذا من أكاروس الصدأ؟,5,maladies_et_ravageurs
q_007555,maladies_et_ravageurs,ما سبب وجود بقع بنية على أوراق البرتقال مع سقوط مبكر؟,11,maladies_et_ravageurs
q_007556,maladies_et_ravageurs,هل تبقع دهني يسبب سقوط الأوراق؟,6,maladies_et_ravageurs
q_007557,maladies_et_ravageurs,ما سبب ظهور بقع سوداء على ثمار البرتقال أثناء النضج؟,10,maladies_et_ravageurs
q_007558,maladies_et_ravageurs,هل البقعة السوداء مرض فطري؟,5,maladies_et_ravageurs
q_007559,maladies_et_ravageurs,ما سبب وجود ثقوب في ثمار اليوسفي مع تعفن حولها؟,10,maladies_et_ravageurs
q_007560,maladies_et_ravageurs,هل ذبابة الفاكهة تترك ثقبا واحدا؟,6,maladies_et_ravageurs
q_007561,maladies_et_ravageurs,كيف أتعرف على إصابة ذبابة الفاكهة بدون فتح الثمرة؟,9,maladies_et_ravageurs
q_007562,maladies_et_ravageurs,ما سبب وجود يرقات داخل ثمار الخوخ بعد القطف؟,9,maladies_et_ravageurs
q_007563,maladies_et_ravageurs,هل هذه يرقات ذبابة أم دودة ثمار؟,7,maladies_et_ravageurs
q_007564,maladies_et_ravageurs,ما سبب وجود نسيج بني إسفنجي داخل الخوخ المصاب؟,9,maladies_et_ravageurs
q_007565,maladies_et_ravageurs,هل التعفن الداخلي مرتبط بآفة ثاقبة؟,6,maladies_et_ravageurs
q_007566,maladies_et_ravageurs,ما سبب ظهور بقع بنية على أوراق المشمش ثم ثقوب؟,10,maladies_et_ravageurs
q_007567,maladies_et_ravageurs,هل مرض التثقّب في المشمش يبدأ كبقع بنية؟,8,maladies_et_ravageurs
q_007568,maladies_et_ravageurs,ما سبب تجعد أوراق المشمش وتكورّها؟,6,maladies_et_ravageurs
q_007569,maladies_et_ravageurs,هل تجعد الأوراق مرض فطري في اللوزيات؟,7,maladies_et_ravageurs
q_007570,maladies_et_ravageurs,ما سبب اسوداد براعم اللوز قبل التفتح؟,7,maladies_et_ravageurs
q_007571,maladies_et_ravageurs,هل موت البراعم يدل على فطر؟,6,maladies_et_ravageurs
q_007572,maladies_et_ravageurs,ما سبب وجود بقع على ثمار اللوز الخضراء؟,8,maladies_et_ravageurs
q_007573,maladies_et_ravageurs,هل الأنثراكنوز يهاجم ثمار اللوز؟,5,maladies_et_ravageurs
q_007574,maladies_et_ravageurs,ما سبب ذبول شتلة زيتون بعد نقلها رغم الري؟,9,maladies_et_ravageurs
q_007575,maladies_et_ravageurs,هل زيتون صغير قد يصاب بفيتوفثورا؟,6,maladies_et_ravageurs
q_007576,maladies_et_ravageurs,ما سبب وجود تقرح عند قاعدة ساق الزيتون؟,8,maladies_et_ravageurs
q_007577,maladies_et_ravageurs,هل تقرح القاعدة علامة على مرض جذع؟,7,maladies_et_ravageurs
q_007578,maladies_et_ravageurs,ما سبب اصفرار زيتون في بقع من الحقل؟,8,maladies_et_ravageurs
q_007579,maladies_et_ravageurs,هل ذلك يدل على نيماتودا أو مرض تربة؟,8,maladies_et_ravageurs
q_007580,maladies_et_ravageurs,ما سبب وجود ثقوب في جذع الزيتون مع نشارة دقيقة؟,10,maladies_et_ravageurs
q_007581,maladies_et_ravageurs,هل حفار الساق في الزيتون يترك نشارة؟,7,maladies_et_ravageurs
q_007582,maladies_et_ravageurs,ما سبب وجود أوراق زيتون عليها بقع حلقية متعددة؟,9,maladies_et_ravageurs
q_007583,maladies_et_ravageurs,هل تبقع فطري يسبب حلقات؟,5,maladies_et_ravageurs
q_007584,maladies_et_ravageurs,ما سبب تعفن ثمار الزيتون في أماكن اللسعات؟,8,maladies_et_ravageurs
q_007585,maladies_et_ravageurs,هل ذبابة الزيتون تسبب تعفنا ثانويا؟,6,maladies_et_ravageurs
q_007586,maladies_et_ravageurs,ما سبب ظهور بقع على أوراق النخيل مع جفاف أطراف؟,10,maladies_et_ravageurs
q_007587,maladies_et_ravageurs,هل سوسة النخيل تؤثر على الأوراق أولا؟,7,maladies_et_ravageurs
q_007588,maladies_et_ravageurs,ما سبب خروج سائل بني من تاج النخلة؟,8,maladies_et_ravageurs
q_007589,maladies_et_ravageurs,هل السائل البني علامة إصابة سوسة؟,6,maladies_et_ravageurs
q_007590,maladies_et_ravageurs,ما سبب رائحة تخمر قرب قاعدة النخلة؟,7,maladies_et_ravageurs
q_007591,maladies_et_ravageurs,هل الرائحة علامة على تحلل بسبب آفة؟,7,maladies_et_ravageurs
q_007592,maladies_et_ravageurs,ما سبب وجود ثقوب في سعف النخيل مع فضلات؟,9,maladies_et_ravageurs
q_007593,maladies_et_ravageurs,هل هناك حفار يهاجم السعف؟,5,maladies_et_ravageurs
q_007594,maladies_et_ravageurs,ما سبب وجود بقع سوداء على ثمار التمر أثناء النضج؟,10,maladies_et_ravageurs
q_007595,maladies_et_ravageurs,هل تبقع التمر فطري؟,4,maladies_et_ravageurs
q_007596,maladies_et_ravageurs,ما سبب تساقط ثمار التمر قبل النضج مع ثقوب؟,9,maladies_et_ravageurs
q_007597,maladies_et_ravageurs,هل عثة التمر تسبب تساقط الثمار؟,6,maladies_et_ravageurs
q_007598,maladies_et_ravageurs,ما سبب وجود خيوط حريرية في عناقيد التمر؟,8,maladies_et_ravageurs
q_007599,maladies_et_ravageurs,هل الخيوط دليل على عثة؟,5,maladies_et_ravageurs
q_007600,maladies_et_ravageurs,ما سبب ظهور بقع بنية على أوراق العنب في شكل مثلثات؟,11,maladies_et_ravageurs
q_007601,maladies_et_ravageurs,هل بقع مثلثية في العنب مرض فطري؟,7,maladies_et_ravageurs
q_007602,maladies_et_ravageurs,ما سبب اصفرار ورق العنب بين العروق ثم احتراق؟,9,maladies_et_ravageurs
q_007603,maladies_et_ravageurs,هل هذا مرض أم نقص يزيد قابلية الإصابة؟,8,maladies_et_ravageurs
q_007604,maladies_et_ravageurs,ما سبب وجود حشرات صغيرة تقفز على أوراق العنب؟,9,maladies_et_ravageurs
q_007605,maladies_et_ravageurs,هل نطاطات العنب تنقل أمراضا؟,5,maladies_et_ravageurs
q_007606,maladies_et_ravageurs,ما سبب تشوه أوراق العنب وتكورّها للخارج؟,7,maladies_et_ravageurs
q_007607,maladies_et_ravageurs,هل ذلك بسبب حلم العنب؟,5,maladies_et_ravageurs
q_007608,maladies_et_ravageurs,ما سبب ظهور شبكات دقيقة على أوراق العنب؟,8,maladies_et_ravageurs
q_007609,maladies_et_ravageurs,هل أكاروس العنب يصنع شبكات؟,5,maladies_et_ravageurs
q_007610,maladies_et_ravageurs,ما سبب وجود بقع سوداء على حبات العنب بعد فترة رطوبة؟,11,maladies_et_ravageurs
q_007611,maladies_et_ravageurs,هل عفن أسود يهاجم العنب؟,5,maladies_et_ravageurs
q_007612,maladies_et_ravageurs,ما سبب جفاف جزء من العنقود وبقاء جزء سليم؟,9,maladies_et_ravageurs
q_007613,maladies_et_ravageurs,هل ذلك من مرض موضعي أم آفة؟,7,maladies_et_ravageurs
q_007614,maladies_et_ravageurs,ما سبب وجود تعفن بني على الفراولة عند نقطة ملامسة البلاستيك؟,11,maladies_et_ravageurs
q_007615,maladies_et_ravageurs,هل الرطوبة تحت الغطاء تزيد العفن؟,6,maladies_et_ravageurs
q_007616,maladies_et_ravageurs,ما سبب وجود بقع أرجوانية على أعناق الفراولة؟,8,maladies_et_ravageurs
q_007617,maladies_et_ravageurs,هل بقع الأعناق مرض فطري؟,5,maladies_et_ravageurs
q_007618,maladies_et_ravageurs,ما سبب ظهور أوراق فراولة صغيرة متجعدة مع توقف نمو؟,10,maladies_et_ravageurs
q_007619,maladies_et_ravageurs,هل أكاروس التاج سبب محتمل؟,5,maladies_et_ravageurs
q_007620,maladies_et_ravageurs,ما سبب وجود بقع سوداء على أوراق الطماطم مع لمعان زيتي؟,11,maladies_et_ravageurs
q_007621,maladies_et_ravageurs,هل اللمعان الزيتي مرتبط بمرض بكتيري؟,6,maladies_et_ravageurs
q_007622,maladies_et_ravageurs,ما سبب وجود اصفرار مفاجئ في خيار مع خطوط على الورقة؟,11,maladies_et_ravageurs
q_007623,maladies_et_ravageurs,هل هذا فيروس اصفرار العروق؟,5,maladies_et_ravageurs
q_007624,maladies_et_ravageurs,ما سبب وجود بقع شاحبة على الفلفل ثم سقوط الأوراق؟,10,maladies_et_ravageurs
q_007625,maladies_et_ravageurs,هل هذا ذبول أو مرض ورقي؟,6,maladies_et_ravageurs
q_007626,maladies_et_ravageurs,ما سبب ظهور نمو وردي على سطح التربة قرب نباتات صغيرة؟,11,maladies_et_ravageurs
q_007627,maladies_et_ravageurs,هل هذا فطر ضار أم غير ضار؟,7,maladies_et_ravageurs
q_007628,maladies_et_ravageurs,ما سبب ظهور بقع على أوراق النباتات بعد العاصفة الرملية؟,10,maladies_et_ravageurs
q_007629,maladies_et_ravageurs,هل الجروح من الرياح تسهل العدوى؟,6,maladies_et_ravageurs
q_007630,maladies_et_ravageurs,ما سبب انتشار مرض سريع بعد قص الأعشاب حول الحقل؟,10,maladies_et_ravageurs
q_007631,maladies_et_ravageurs,هل الأدوات الملوثة تنقل الأمراض؟,5,maladies_et_ravageurs
q_007632,maladies_et_ravageurs,ما سبب ظهور بقع على الأوراق فقط في الصفوف القريبة من الري؟,12,maladies_et_ravageurs
q_007633,maladies_et_ravageurs,هل رذاذ الري ينشر المرض؟,5,maladies_et_ravageurs
q_007634,maladies_et_ravageurs,ما سبب ازدياد الآفات الماصة بعد تسميد آزوتي؟,8,maladies_et_ravageurs
q_007635,maladies_et_ravageurs,هل التسميد يزيد قابلية الإصابة بالمن؟,6,maladies_et_ravageurs
q_007636,maladies_et_ravageurs,ما سبب وجود حشرات بيضاء قطنية في عقد النبات؟,9,maladies_et_ravageurs
q_007637,maladies_et_ravageurs,هل البق الدقيقي يختبئ في العقد؟,6,maladies_et_ravageurs
q_007638,maladies_et_ravageurs,ما سبب ظهور أوراق لامعة لزجة في البيت البلاستيكي؟,9,maladies_et_ravageurs
q_007639,maladies_et_ravageurs,هل الذبابة البيضاء سبب اللزوجة؟,5,maladies_et_ravageurs
q_007640,maladies_et_ravageurs,ما سبب وجود بقع سوداء سخامية فوق اللزوجة؟,8,maladies_et_ravageurs
q_007641,maladies_et_ravageurs,هل السخام مؤشر على آفات ماصة؟,6,maladies_et_ravageurs
q_007642,maladies_et_ravageurs,ما سبب تعفن عنق البصل في المخزن مع نمو رمادي؟,10,maladies_et_ravageurs
q_007643,maladies_et_ravageurs,هل عفن العنق في البصل فطري؟,6,maladies_et_ravageurs
q_007644,maladies_et_ravageurs,ما سبب ظهور عفن أسود مسحوقي على البصل المخزن؟,9,maladies_et_ravageurs
q_007645,maladies_et_ravageurs,هل العفن الأسود في البصل مرض تخزيني؟,7,maladies_et_ravageurs
q_007646,maladies_et_ravageurs,ما سبب تعفن الثوم المخزن مع بقع بنية داخل الفص؟,10,maladies_et_ravageurs
q_007647,maladies_et_ravageurs,هل هذا فوزاريوم أو عفن آخر؟,6,maladies_et_ravageurs
q_007648,maladies_et_ravageurs,ما سبب وجود بقع بنية على قشرة البطاطس مع تجعد؟,10,maladies_et_ravageurs
q_007649,maladies_et_ravageurs,هل هذا مرض تخزيني أم ضرر حقل؟,7,maladies_et_ravageurs
q_007650,maladies_et_ravageurs,ما سبب وجود بقع سوداء على البطاطس بعد غسلها؟,9,maladies_et_ravageurs
q_007651,maladies_et_ravageurs,هل الغسل ثم التخزين يسبب نمو فطريات؟,7,maladies_et_ravageurs
q_007652,maladies_et_ravageurs,ما سبب ظهور بقع على بذور الفول قبل الزراعة؟,9,maladies_et_ravageurs
q_007653,maladies_et_ravageurs,هل البذور المصابة تنقل أمراضا؟,5,maladies_et_ravageurs
q_007654,maladies_et_ravageurs,كيف أعرف إن كانت البذور تحتاج معاملة ضد الفطريات؟,9,maladies_et_ravageurs
q_007655,maladies_et_ravageurs,ما سبب ظهور شتلات ضعيفة مع ساق رفيع جدا؟,9,maladies_et_ravageurs
q_007656,maladies_et_ravageurs,هل هناك مرض يسبب استطالة وضعف؟,6,maladies_et_ravageurs
q_007657,maladies_et_ravageurs,ما سبب وجود بقع على أوراق الشتلات داخل المشتل فقط؟,10,maladies_et_ravageurs
